id,date,week,visitor,home,line,overunder,vscore,hscore,lresult,result,ouresult,vmoneyline,hmoneyline
5025,2001-11-11,9,CAR,STL,18.0,47.0,14,48,-1,-1,1,,
5026,2001-11-05,8,DEN,OAK,5.5,45.5,28,38,-1,-1,1,,
5027,2001-11-04,8,KC,SD,5.5,41.0,25,20,1,1,1,,
5028,2001-11-04,8,IND,BUF,-3.0,44.5,30,14,1,1,-1,,
5029,2001-11-04,8,CAR,MIA,10.0,34.5,6,23,-1,-1,-1,,
5030,2001-11-04,8,SEA,WAS,-2.5,37.0,14,27,-1,-1,1,,
5031,2001-11-04,8,DAL,NYG,10.5,35.5,24,27,1,-1,1,,
5032,2001-11-04,8,BAL,PIT,2.0,33.0,13,10,1,1,-1,,
5033,2001-11-04,8,JAC,TEN,3.0,37.5,24,28,-1,-1,1,,
5034,2001-11-04,8,NWE,ATL,3.0,42.5,24,10,1,1,-1,,
5035,2001-11-04,8,TB,GB,5.0,37.0,20,21,1,-1,1,,
5036,2001-11-04,8,NYJ,NO,6.5,42.5,16,9,1,1,-1,,
5037,2001-11-04,8,PHI,ARI,-7.0,39.5,21,7,1,1,-1,,
5038,2001-11-04,8,CLE,CHI,4.5,34.0,21,27,-1,-1,1,,
5039,2001-11-04,8,DET,SF,8.5,47.0,13,21,1,-1,-1,,
5040,2001-10-29,7,TEN,PIT,3.0,36.0,7,34,-1,-1,1,,
5041,2001-10-28,7,CIN,DET,3.0,39.5,31,27,1,1,1,,
5042,2001-10-28,7,BUF,SD,7.5,39.0,24,27,1,-1,1,,
5043,2001-10-28,7,NWE,DEN,7.0,43.0,20,31,-1,-1,1,,
5044,2001-10-28,7,OAK,PHI,1.0,39.0,20,10,1,1,-1,,
5045,2001-10-28,7,ARI,DAL,-3.0,38.0,3,17,-1,-1,-1,,
5046,2001-10-28,7,JAC,BAL,7.5,33.0,17,18,1,-1,1,,
5047,2001-10-28,7,NYG,WAS,-7.5,33.5,21,35,-1,-1,1,,
5048,2001-10-28,7,NYJ,CAR,-2.5,39.0,13,12,-1,1,-1,,
5049,2001-10-28,7,SF,CHI,2.0,39.0,31,37,-1,-1,1,,
5050,2001-10-28,7,MIN,TB,3.0,38.5,14,41,-1,-1,1,,
5051,2001-10-28,7,MIA,SEA,-2.5,36.5,24,20,1,1,1,,
5052,2001-10-28,7,NO,STL,12.0,48.5,34,31,1,1,1,,
5053,2001-10-25,7,IND,KC,-3.0,47.5,35,28,1,1,1,,
5054,2001-10-22,6,PHI,NYG,3.0,35.5,10,9,1,1,-1,,
5055,2001-10-21,6,DEN,SD,-2.5,43.5,10,27,-1,-1,-1,,
5056,2001-10-21,6,STL,NYJ,-7.0,46.5,34,14,1,1,1,,
5057,2001-10-21,6,NWE,IND,10.5,48.0,38,17,1,1,1,,
5058,2001-10-21,6,CAR,WAS,-3.5,36.0,14,17,-1,-1,-1,,
5059,2001-10-21,6,PIT,TB,5.0,33.5,17,10,1,1,-1,,
5060,2001-10-21,6,KC,ARI,-2.0,41.0,16,24,-1,-1,-1,,
5061,2001-10-21,6,CHI,CIN,1.0,36.0,24,0,1,1,-1,,
5062,2001-10-21,6,BAL,CLE,-7.5,33.0,14,24,-1,-1,1,,
5063,2001-10-21,6,GB,MIN,-3.0,47.5,13,35,-1,-1,1,,
5064,2001-10-21,6,TEN,DET,-5.5,38.5,27,24,-1,1,1,,
5065,2001-10-21,6,ATL,NO,8.0,42.0,20,13,1,1,-1,,
5066,2001-10-18,6,BUF,JAC,9.0,38.5,13,10,1,1,-1,,
5067,2001-10-15,5,WAS,DAL,3.0,37.0,7,9,1,-1,-1,,
5068,2001-10-14,5,BAL,GB,0.0,34.0,23,31,-1,-1,1,,
5069,2001-10-14,5,NO,CAR,-5.0,39.5,27,25,-1,1,1,,
5070,2001-10-14,5,NYG,STL,10.5,45.0,14,15,1,-1,-1,,
5071,2001-10-14,5,MIA,NYJ,-3.0,38.0,17,21,-1,-1,0,,
5072,2001-10-14,5,OAK,IND,3.5,52.0,23,18,1,1,-1,,
5073,2001-10-14,5,TB,TEN,3.0,33.0,28,31,0,-1,1,,
5074,2001-10-14,5,SF,ATL,-3.0,43.5,37,31,1,1,1,,
5075,2001-10-14,5,ARI,CHI,7.0,39.5,13,20,0,-1,-1,,
5076,2001-10-14,5,CLE,CIN,1.5,35.0,14,24,-1,-1,1,,
5077,2001-10-14,5,DET,MIN,10.0,44.0,26,31,1,-1,1,,
5078,2001-10-14,5,SD,NWE,-3.0,36.0,26,29,-1,-1,1,,
5079,2001-10-14,5,PIT,KC,2.5,36.0,20,17,1,1,1,,
5080,2001-10-14,5,DEN,SEA,-6.0,44.0,21,34,-1,-1,1,,
5081,2001-10-08,4,STL,DET,-12.5,48.5,35,0,1,1,-1,,
5082,2001-10-07,4,WAS,NYG,14.0,36.0,9,23,0,-1,-1,,
5083,2001-10-07,4,MIN,NO,3.5,44.0,15,28,-1,-1,-1,,
5084,2001-10-07,4,NYJ,BUF,-4.5,36.0,42,36,1,1,1,,
5085,2001-10-07,4,CIN,PIT,5.0,35.5,7,16,-1,-1,-1,,
5086,2001-10-07,4,CHI,ATL,3.5,39.5,31,3,1,1,-1,,
5087,2001-10-07,4,KC,DEN,10.0,48.0,6,20,-1,-1,-1,,
5088,2001-10-07,4,TEN,BAL,3.5,33.5,7,26,-1,-1,-1,,
5089,2001-10-07,4,SD,CLE,-3.0,35.0,16,20,-1,-1,1,,
5090,2001-10-07,4,DAL,OAK,18.0,41.5,21,28,1,-1,1,,
5091,2001-10-07,4,JAC,SEA,-3.5,35.0,15,24,-1,-1,1,,
5092,2001-10-07,4,ARI,PHI,14.5,41.0,21,20,1,1,0,,
5093,2001-10-07,4,CAR,SF,6.5,45.0,14,24,-1,-1,-1,,
5094,2001-10-07,4,GB,TB,3.0,36.5,10,14,-1,-1,-1,,
5095,2001-10-07,4,NWE,MIA,9.5,35.0,10,30,-1,-1,1,,
5096,2001-10-01,3,SF,NYJ,3.0,44.5,19,17,1,1,-1,,
5097,2001-09-30,3,MIA,STL,6.0,44.0,10,42,-1,-1,1,,
5098,2001-09-30,3,DAL,PHI,13.5,34.5,18,40,-1,-1,1,,
5099,2001-09-30,3,ATL,ARI,-3.0,42.0,34,14,1,1,1,,
5100,2001-09-30,3,BAL,DEN,4.5,41.0,20,13,1,1,-1,,
5101,2001-09-30,3,KC,WAS,-3.0,35.5,45,13,1,1,1,,
5102,2001-09-30,3,TB,MIN,-2.5,39.0,16,20,-1,-1,-1,,
5103,2001-09-30,3,NO,NYG,3.0,37.0,13,21,-1,-1,-1,,
5104,2001-09-30,3,CIN,SD,6.5,39.0,14,28,-1,-1,1,,
5105,2001-09-30,3,IND,NWE,-11.5,45.0,13,44,-1,-1,1,,
5106,2001-09-30,3,PIT,BUF,-3.0,36.0,20,3,1,1,-1,,
5107,2001-09-30,3,SEA,OAK,10.5,39.0,14,38,-1,-1,1,,
5108,2001-09-30,3,CLE,JAC,8.5,35.5,23,14,1,1,1,,
5109,2001-09-30,3,GB,CAR,-3.5,41.0,28,7,1,1,-1,,
5110,2001-09-24,2,WAS,GB,8.5,41.0,0,37,-1,-1,-1,,
5111,2001-09-23,2,BAL,CIN,-7.0,33.5,10,21,-1,-1,-1,,
5112,2001-09-23,2,NYJ,NWE,-1.5,38.5,10,3,1,1,-1,,
5113,2001-09-23,2,DET,CLE,-1.5,33.0,14,24,-1,-1,1,,
5114,2001-09-23,2,PHI,SEA,-2.5,37.0,27,3,1,1,-1,,
5115,2001-09-23,2,SD,DAL,-3.5,34.0,32,21,1,1,1,,
5116,2001-09-23,2,TEN,JAC,2.0,36.0,6,13,-1,-1,-1,,
5117,2001-09-23,2,MIN,CHI,-3.0,43.5,10,17,-1,-1,-1,,
5118,2001-09-23,2,STL,SF,-6.0,50.0,30,26,-1,1,1,,
5119,2001-09-23,2,CAR,ATL,3.5,41.0,16,24,-1,-1,-1,,
5120,2001-09-23,2,OAK,MIA,1.5,40.0,15,18,-1,-1,-1,,
5121,2001-09-23,2,BUF,IND,10.0,44.5,26,42,-1,-1,1,,
5122,2001-09-23,2,NYG,KC,1.5,39.0,13,3,1,1,-1,,
5123,2001-09-23,2,DEN,ARI,-8.5,45.0,38,17,1,1,1,,
5124,2001-09-10,1,NYG,DEN,7.0,43.5,20,31,-1,-1,1,,
5125,2001-09-09,1,MIA,TEN,6.5,34.0,31,23,1,1,1,,
5126,2001-09-09,1,STL,PHI,-3.0,46.0,20,17,0,1,-1,,
5127,2001-09-09,1,CAR,MIN,10.0,45.0,24,13,1,1,-1,,
5128,2001-09-09,1,CHI,BAL,10.5,33.5,6,17,-1,-1,-1,,
5129,2001-09-09,1,SEA,CLE,-4.0,38.5,9,6,-1,1,-1,,
5130,2001-09-09,1,PIT,JAC,3.0,37.5,3,21,-1,-1,-1,,
5131,2001-09-09,1,ATL,SF,3.5,46.0,13,16,1,-1,-1,,
5132,2001-09-09,1,NO,BUF,-1.5,37.5,24,6,1,1,-1,,
5133,2001-09-09,1,NWE,CIN,0.0,36.0,17,23,-1,-1,1,,
5134,2001-09-09,1,OAK,KC,-3.0,43.0,27,24,0,1,1,,
5135,2001-09-09,1,IND,NYJ,-1.5,44.5,45,24,1,1,1,,
5136,2001-09-09,1,DET,GB,5.5,41.5,6,28,-1,-1,-1,,
5137,2001-09-09,1,WAS,SD,2.5,36.5,3,30,-1,-1,-1,,
5138,2001-09-09,1,TB,DAL,-9.0,34.0,10,6,-1,1,-1,,
5139,2003-01-26,Superbowl,TB,OAK,3.5,44.0,48,21,1,1,1,,
5140,2003-01-19,CC,TB,PHI,4.0,33.5,27,10,1,1,1,,
5141,2003-01-19,CC,TEN,OAK,9.0,46.0,24,41,-1,-1,1,,
5142,2003-01-12,DP,NYJ,OAK,5.5,47.0,10,30,-1,-1,-1,,
5143,2003-01-12,DP,SF,TB,6.0,39.5,6,31,-1,-1,-1,,
5144,2003-01-11,DP,ATL,PHI,7.5,38.5,6,20,-1,-1,-1,,
5145,2003-01-11,DP,PIT,TEN,4.5,44.0,31,34,1,-1,1,,
5146,2003-01-05,WC,CLE,PIT,8.0,43.0,33,36,1,-1,1,,
5147,2003-01-05,WC,NYG,SF,3.0,41.0,38,39,1,-1,1,,
5148,2003-01-04,WC,IND,NYJ,6.0,42.0,0,41,-1,-1,-1,,
5149,2003-01-04,WC,ATL,GB,6.5,40.5,27,7,1,1,-1,,
5150,2002-12-30,17,SF,STL,2.0,39.5,20,31,-1,-1,1,,
5151,2002-12-29,17,ARI,DEN,13.5,42.0,7,37,-1,-1,1,,
5152,2002-12-29,17,ATL,CLE,-2.5,41.0,16,24,-1,-1,-1,,
5153,2002-12-29,17,MIA,NWE,-2.0,38.0,24,27,-1,-1,1,,
5154,2002-12-29,17,GB,NYJ,-1.5,39.5,17,42,-1,-1,1,,
5155,2002-12-29,17,BAL,PIT,8.0,39.0,31,34,1,-1,1,,
5156,2002-12-29,17,CIN,BUF,7.5,45.0,9,27,-1,-1,-1,,
5157,2002-12-29,17,MIN,DET,-3.5,47.0,38,36,-1,1,1,,
5158,2002-12-29,17,TB,CHI,-7.0,32.0,15,0,1,1,-1,,
5159,2002-12-29,17,CAR,NO,6.0,43.5,10,6,1,1,-1,,
5160,2002-12-29,17,JAC,IND,8.5,40.5,13,20,1,-1,-1,,
5161,2002-12-29,17,SEA,SD,3.0,42.5,31,28,1,1,1,,
5162,2002-12-29,17,DAL,WAS,7.5,36.5,14,20,1,-1,-1,,
5163,2002-12-29,17,TEN,HOU,-9.5,35.5,13,3,1,1,-1,,
5164,2002-12-28,17,PHI,NYG,1.0,37.5,7,10,-1,-1,-1,,
5165,2002-12-28,17,KC,OAK,8.5,44.5,0,24,-1,-1,-1,,
5166,2002-12-23,16,PIT,TB,4.5,38.0,17,7,1,1,-1,,
5167,2002-12-22,16,CLE,BAL,2.5,39.5,14,13,1,1,-1,,
5168,2002-12-22,16,HOU,WAS,6.5,36.5,10,26,-1,-1,-1,,
5169,2002-12-22,16,CHI,CAR,4.0,36.5,14,24,-1,-1,1,,
5170,2002-12-22,16,SD,KC,1.5,44.0,22,24,-1,-1,1,,
5171,2002-12-22,16,BUF,GB,6.5,43.5,0,10,-1,-1,-1,,
5172,2002-12-22,16,DEN,OAK,3.5,46.5,16,28,-1,-1,-1,,
5173,2002-12-22,16,DET,ATL,10.5,44.0,15,36,-1,-1,1,,
5174,2002-12-22,16,STL,SEA,2.5,48.0,10,30,-1,-1,-1,,
5175,2002-12-22,16,NO,CIN,-7.0,49.0,13,20,-1,-1,-1,,
5176,2002-12-22,16,TEN,JAC,-3.0,41.5,28,10,1,1,-1,,
5177,2002-12-22,16,NYG,IND,4.5,41.0,44,27,1,1,1,,
5178,2002-12-22,16,NYJ,NWE,3.5,41.0,30,17,1,1,1,,
5179,2002-12-21,16,PHI,DAL,-7.0,36.5,27,3,1,1,-1,,
5180,2002-12-21,16,SF,ARI,-3.5,41.0,17,14,-1,1,-1,,
5181,2002-12-21,16,MIA,MIN,-3.0,45.0,17,20,-1,-1,-1,,
5182,2002-12-16,15,NWE,TEN,2.5,43.5,7,24,-1,-1,-1,,
5183,2002-12-15,15,DAL,NYG,5.0,35.0,7,37,-1,-1,1,,
5184,2002-12-15,15,GB,SF,3.0,42.5,20,14,1,1,-1,,
5185,2002-12-15,15,WAS,PHI,7.5,38.0,21,34,-1,-1,1,,
5186,2002-12-15,15,MIN,NO,7.0,51.0,32,31,1,1,1,,
5187,2002-12-15,15,TB,DET,-9.5,37.0,23,20,-1,1,1,,
5188,2002-12-15,15,KC,DEN,3.5,47.5,24,31,-1,-1,1,,
5189,2002-12-15,15,OAK,MIA,1.5,43.5,17,23,-1,-1,-1,,
5190,2002-12-15,15,NYJ,CHI,-6.5,38.0,13,20,-1,-1,-1,,
5191,2002-12-15,15,SD,BUF,3.0,42.5,13,20,-1,-1,-1,,
5192,2002-12-15,15,JAC,CIN,-3.0,45.0,29,15,1,1,-1,,
5193,2002-12-15,15,IND,CLE,-2.0,41.5,28,23,1,1,1,,
5194,2002-12-15,15,ARI,STL,11.0,43.0,28,30,1,-1,1,,
5195,2002-12-15,15,CAR,PIT,9.0,39.0,14,30,-1,-1,1,,
5196,2002-12-15,15,BAL,HOU,-3.0,35.0,23,19,1,1,1,,
5197,2002-12-15,15,SEA,ATL,9.5,46.0,30,24,1,1,1,,
5198,2002-12-09,14,CHI,MIA,10.5,37.0,9,27,-1,-1,-1,,
5199,2002-12-08,14,MIN,GB,9.5,43.5,22,26,1,-1,1,,
5200,2002-12-08,14,NO,BAL,-2.0,42.5,37,25,1,1,1,,
5201,2002-12-08,14,CIN,CAR,3.0,37.5,31,52,-1,-1,1,,
5202,2002-12-08,14,CLE,JAC,2.5,41.5,21,20,1,1,-1,,
5203,2002-12-08,14,HOU,PIT,14.0,37.5,24,6,1,1,-1,,
5204,2002-12-08,14,STL,KC,4.5,45.5,10,49,-1,-1,1,,
5205,2002-12-08,14,DET,ARI,-1.0,39.5,20,23,-1,-1,1,,
5206,2002-12-08,14,IND,TEN,-1.0,43.0,17,27,-1,-1,1,,
5207,2002-12-08,14,OAK,SD,-3.5,45.5,27,7,1,1,-1,,
5208,2002-12-08,14,PHI,SEA,-3.0,37.5,27,20,1,1,1,,
5209,2002-12-08,14,ATL,TB,3.5,37.0,10,34,-1,-1,1,,
5210,2002-12-08,14,DEN,NYJ,-1.5,43.0,13,19,-1,-1,-1,,
5211,2002-12-08,14,BUF,NWE,3.5,45.0,17,27,-1,-1,-1,,
5212,2002-12-08,14,SF,DAL,-4.5,40.0,31,27,-1,1,1,,
5213,2002-12-08,14,NYG,WAS,3.0,37.5,27,21,1,1,1,,
5214,2002-12-02,13,NYJ,OAK,6.0,47.5,20,26,0,-1,-1,,
5215,2002-12-01,13,TEN,NYG,3.0,34.0,32,29,1,1,1,,
5216,2002-12-01,13,HOU,IND,11.5,39.5,3,19,-1,-1,-1,,
5217,2002-12-01,13,SEA,SF,8.5,43.5,24,31,1,-1,1,,
5218,2002-12-01,13,STL,PHI,-2.0,38.0,3,10,-1,-1,-1,,
5219,2002-12-01,13,ATL,MIN,-3.5,47.5,30,24,1,1,1,,
5220,2002-12-01,13,PIT,JAC,-3.0,44.0,25,23,-1,1,1,,
5221,2002-12-01,13,DEN,SD,-3.0,40.0,27,30,-1,-1,1,,
5222,2002-12-01,13,TB,NO,-1.5,40.0,20,23,-1,-1,1,,
5223,2002-12-01,13,CAR,CLE,7.5,34.5,13,6,1,1,-1,,
5224,2002-12-01,13,MIA,BUF,-2.0,37.0,21,38,-1,-1,1,,
5225,2002-12-01,13,BAL,CIN,-2.5,37.5,27,23,1,1,1,,
5226,2002-12-01,13,CHI,GB,9.5,37.5,20,30,-1,-1,1,,
5227,2002-12-01,13,ARI,KC,9.0,47.0,0,49,-1,-1,1,,
5228,2002-11-28,13,NWE,DET,-6.0,46.0,20,12,1,1,-1,,
5229,2002-11-28,13,WAS,DAL,-1.0,36.5,20,27,-1,-1,1,,
5230,2002-11-25,12,PHI,SF,7.0,37.5,38,17,1,1,1,,
5231,2002-11-24,12,GB,TB,3.0,38.5,7,21,-1,-1,-1,,
5232,2002-11-24,12,ATL,CAR,-3.5,37.0,41,0,1,1,1,,
5233,2002-11-24,12,KC,SEA,-3.5,44.0,32,39,-1,-1,1,,
5234,2002-11-24,12,IND,DEN,6.0,43.0,23,20,1,1,0,,
5235,2002-11-24,12,BUF,NYJ,3.0,45.5,13,31,-1,-1,-1,,
5236,2002-11-24,12,NYG,HOU,-5.5,34.0,14,16,-1,-1,-1,,
5237,2002-11-24,12,MIN,NWE,8.0,47.0,17,24,1,-1,-1,,
5238,2002-11-24,12,DET,CHI,5.0,37.5,17,20,1,-1,-1,,
5239,2002-11-24,12,CLE,NO,5.5,48.5,24,15,1,1,-1,,
5240,2002-11-24,12,JAC,DAL,-2.5,34.0,19,21,-1,-1,1,,
5241,2002-11-24,12,SD,MIA,4.0,36.5,3,30,-1,-1,-1,,
5242,2002-11-24,12,TEN,BAL,-2.5,38.5,12,13,-1,-1,-1,,
5243,2002-11-24,12,STL,WAS,-3.5,41.0,17,20,-1,-1,-1,,
5244,2002-11-24,12,OAK,ARI,-9.5,44.0,41,20,1,1,1,,
5245,2002-11-24,12,CIN,PIT,10.5,44.0,21,29,1,-1,1,,
5246,2002-11-18,11,CHI,STL,10.5,43.5,16,21,1,-1,-1,,
5247,2002-11-17,11,SF,SD,-2.5,43.0,17,20,-1,-1,-1,,
5248,2002-11-17,11,PIT,TEN,-3.0,44.0,23,31,-1,-1,1,,
5249,2002-11-17,11,JAC,HOU,-6.5,36.5,24,21,-1,1,1,,
5250,2002-11-17,11,DEN,SEA,-5.5,42.5,31,9,1,1,-1,,
5251,2002-11-17,11,BUF,KC,3.5,52.5,16,17,1,-1,-1,,
5252,2002-11-17,11,BAL,MIA,5.0,34.5,7,26,-1,-1,-1,,
5253,2002-11-17,11,NWE,OAK,4.5,48.0,20,27,-1,-1,-1,,
5254,2002-11-17,11,CAR,TB,8.0,34.5,10,23,-1,-1,-1,,
5255,2002-11-17,11,ARI,PHI,12.0,37.5,14,38,-1,-1,1,,
5256,2002-11-17,11,DAL,IND,6.5,39.5,3,20,-1,-1,-1,,
5257,2002-11-17,11,CLE,CIN,-3.0,41.5,27,20,1,1,1,,
5258,2002-11-17,11,NYJ,DET,-3.0,43.0,31,14,1,1,1,,
5259,2002-11-17,11,GB,MIN,-6.5,50.5,21,31,-1,-1,1,,
5260,2002-11-17,11,WAS,NYG,3.5,34.5,17,19,1,-1,1,,
5261,2002-11-17,11,NO,ATL,1.5,51.0,17,24,-1,-1,-1,,
5262,2002-11-11,10,OAK,DEN,6.0,45.5,34,10,1,1,-1,,
5263,2002-11-10,10,NO,CAR,-4.0,39.5,34,24,1,1,1,,
5264,2002-11-10,10,NYG,MIN,-1.5,45.0,27,20,1,1,1,,
5265,2002-11-10,10,CIN,BAL,4.0,37.0,27,38,-1,-1,1,,
5266,2002-11-10,10,NWE,CHI,-5.0,39.0,33,30,-1,1,1,,
5267,2002-11-10,10,IND,PHI,9.5,41.5,35,13,1,1,1,,
5268,2002-11-10,10,ATL,PIT,5.5,42.5,34,34,1,0,1,,
5269,2002-11-10,10,HOU,TEN,9.0,39.5,10,17,1,-1,-1,,
5270,2002-11-10,10,MIA,NYJ,2.5,39.5,10,13,-1,-1,-1,,
5271,2002-11-10,10,KC,SF,5.0,49.0,13,17,1,-1,-1,,
5272,2002-11-10,10,SEA,ARI,3.0,37.0,27,6,1,1,-1,,
5273,2002-11-10,10,SD,STL,6.0,44.0,24,28,1,-1,1,,
5274,2002-11-10,10,WAS,JAC,1.5,39.5,7,26,-1,-1,-1,,
5275,2002-11-10,10,DET,GB,10.5,42.0,14,40,-1,-1,1,,
5276,2002-11-04,9,MIA,GB,4.5,41.5,10,24,-1,-1,-1,,
5277,2002-11-03,9,NYJ,SD,8.5,41.0,44,13,1,1,1,,
5278,2002-11-03,9,MIN,TB,7.5,37.0,24,38,-1,-1,1,,
5279,2002-11-03,9,WAS,SEA,2.0,41.5,14,3,1,1,-1,,
5280,2002-11-03,9,STL,ARI,-5.0,43.5,27,14,1,1,-1,,
5281,2002-11-03,9,CIN,HOU,2.5,36.5,38,3,1,1,1,,
5282,2002-11-03,9,TEN,IND,3.0,47.0,23,15,1,1,-1,,
5283,2002-11-03,9,JAC,NYG,3.0,35.5,17,24,-1,-1,1,,
5284,2002-11-03,9,SF,OAK,3.0,49.5,23,20,1,1,-1,,
5285,2002-11-03,9,PHI,CHI,-7.0,37.5,19,13,-1,1,-1,,
5286,2002-11-03,9,BAL,ATL,7.0,40.5,17,20,1,-1,-1,,
5287,2002-11-03,9,PIT,CLE,-3.5,44.0,23,20,-1,1,-1,,
5288,2002-11-03,9,NWE,BUF,3.0,47.5,38,7,1,1,-1,,
5289,2002-11-03,9,DAL,DET,3.0,37.0,7,9,1,-1,-1,,
5290,2002-10-28,8,NYG,PHI,7.0,38.5,3,17,-1,-1,-1,,
5291,2002-10-27,8,TB,CAR,-8.0,31.5,12,9,-1,1,-1,,
5292,2002-10-27,8,PIT,BAL,-3.0,37.5,31,18,1,1,1,,
5293,2002-10-27,8,HOU,JAC,11.0,38.0,21,19,1,1,1,,
5294,2002-10-27,8,DEN,NWE,3.0,46.0,24,16,1,1,-1,,
5295,2002-10-27,8,TEN,CIN,-4.5,42.0,30,24,1,1,1,,
5296,2002-10-27,8,OAK,KC,-2.5,55.5,10,20,-1,-1,-1,,
5297,2002-10-27,8,DET,BUF,7.5,50.0,17,24,1,-1,-1,,
5298,2002-10-27,8,ATL,NO,3.5,47.0,37,35,1,1,1,,
5299,2002-10-27,8,ARI,SF,8.5,40.5,28,38,-1,-1,1,,
5300,2002-10-27,8,CLE,NYJ,3.0,44.0,24,21,1,1,1,,
5301,2002-10-27,8,CHI,MIN,2.0,46.0,7,25,-1,-1,-1,,
5302,2002-10-27,8,IND,WAS,1.0,46.0,21,26,-1,-1,1,,
5303,2002-10-27,8,SEA,DAL,2.0,37.0,17,14,1,1,-1,,
5304,2002-10-21,7,IND,PIT,4.5,46.0,10,28,-1,-1,-1,,
5305,2002-10-20,7,JAC,BAL,-1.5,38.0,10,17,-1,-1,-1,,
5306,2002-10-20,7,CHI,DET,-3.0,44.5,20,23,-1,-1,-1,,
5307,2002-10-20,7,WAS,GB,7.0,48.0,9,30,-1,-1,-1,,
5308,2002-10-20,7,CAR,ATL,4.0,35.5,0,30,-1,-1,-1,,
5309,2002-10-20,7,SEA,STL,6.5,44.5,20,37,-1,-1,1,,
5310,2002-10-20,7,SD,OAK,7.0,47.0,27,21,1,1,1,,
5311,2002-10-20,7,DEN,KC,-3.0,50.5,37,34,0,1,1,,
5312,2002-10-20,7,HOU,CLE,8.5,36.5,17,34,-1,-1,1,,
5313,2002-10-20,7,BUF,MIA,6.0,45.5,23,10,1,1,-1,,
5314,2002-10-20,7,DAL,ARI,3.5,36.5,6,9,1,-1,-1,,
5315,2002-10-20,7,MIN,NYJ,3.0,49.0,7,20,-1,-1,-1,,
5316,2002-10-20,7,TB,PHI,3.0,37.0,10,20,-1,-1,-1,,
5317,2002-10-20,7,SF,NO,1.5,48.5,27,35,-1,-1,1,,
5318,2002-10-14,6,SF,SEA,-3.0,43.5,28,21,1,1,1,,
5319,2002-10-13,6,DET,MIN,4.5,49.0,24,31,-1,-1,1,,
5320,2002-10-13,6,MIA,DEN,3.5,41.0,24,22,1,1,1,,
5321,2002-10-13,6,KC,SD,3.0,46.5,34,35,1,-1,1,,
5322,2002-10-13,6,OAK,STL,-7.0,49.0,13,28,-1,-1,-1,,
5323,2002-10-13,6,CAR,DAL,2.0,35.0,13,14,1,-1,-1,,
5324,2002-10-13,6,ATL,NYG,6.0,35.5,17,10,1,1,-1,,
5325,2002-10-13,6,BAL,IND,6.5,42.0,20,22,1,-1,0,,
5326,2002-10-13,6,PIT,CIN,-6.5,40.5,34,7,1,1,1,,
5327,2002-10-13,6,GB,NWE,4.5,47.0,28,10,1,1,-1,,
5328,2002-10-13,6,JAC,TEN,-1.5,44.0,14,23,-1,-1,-1,,
5329,2002-10-13,6,NO,WAS,-1.5,45.5,43,27,1,1,1,,
5330,2002-10-13,6,CLE,TB,7.5,36.5,3,17,-1,-1,-1,,
5331,2002-10-13,6,BUF,HOU,-7.0,44.0,31,24,0,1,1,,
5332,2002-10-07,5,GB,CHI,1.0,44.0,34,21,1,1,1,,
5333,2002-10-06,5,PIT,NO,3.0,43.5,29,32,0,-1,1,,
5334,2002-10-06,5,ARI,CAR,5.0,35.0,16,13,1,1,-1,,
5335,2002-10-06,5,PHI,JAC,-3.0,42.5,25,28,-1,-1,1,,
5336,2002-10-06,5,KC,NYJ,-3.0,46.5,29,25,1,1,1,,
5337,2002-10-06,5,BAL,CLE,6.0,36.5,26,21,1,1,1,,
5338,2002-10-06,5,NYG,DAL,-1.5,34.5,21,17,1,1,1,,
5339,2002-10-06,5,WAS,TEN,3.5,43.5,31,14,1,1,1,,
5340,2002-10-06,5,STL,SF,6.0,41.5,13,37,-1,-1,1,,
5341,2002-10-06,5,TB,ATL,2.5,38.5,20,6,1,1,-1,,
5342,2002-10-06,5,NWE,MIA,3.0,43.5,13,26,-1,-1,-1,,
5343,2002-10-06,5,OAK,BUF,-3.0,53.5,49,31,1,1,1,,
5344,2002-10-06,5,CIN,IND,13.5,43.0,21,28,1,-1,1,,
5345,2002-10-06,5,SD,DEN,6.5,39.5,9,26,-1,-1,-1,,
5346,2002-09-30,4,DEN,BAL,-9.0,35.0,23,34,-1,-1,1,,
5347,2002-09-29,4,CHI,BUF,3.0,46.5,27,33,-1,-1,1,,
5348,2002-09-29,4,NYG,ARI,-3.0,38.5,7,21,-1,-1,-1,,
5349,2002-09-29,4,NWE,SD,-3.0,40.5,14,21,-1,-1,-1,,
5350,2002-09-29,4,CLE,PIT,6.0,44.0,13,16,1,-1,-1,,
5351,2002-09-29,4,TEN,OAK,6.5,45.0,25,52,-1,-1,1,,
5352,2002-09-29,4,MIA,KC,-3.0,44.5,30,48,-1,-1,1,,
5353,2002-09-29,4,HOU,PHI,19.0,36.0,17,35,1,-1,1,,
5354,2002-09-29,4,TB,CIN,-6.5,33.5,35,7,1,1,1,,
5355,2002-09-29,4,DAL,STL,12.0,44.0,13,10,1,1,-1,,
5356,2002-09-29,4,MIN,SEA,3.0,44.0,23,48,-1,-1,1,,
5357,2002-09-29,4,NO,DET,-9.0,45.0,21,26,-1,-1,1,,
5358,2002-09-29,4,CAR,GB,6.5,41.5,14,17,1,-1,-1,,
5359,2002-09-29,4,NYJ,JAC,3.5,41.5,3,28,-1,-1,-1,,
5360,2002-09-23,3,STL,TB,-1.5,44.0,14,26,-1,-1,-1,,
